COPPos,ID,,,,,
-59.78825827,2340.2427,139.486357,3672.501513,-783.9772307,4229.962612,0
-58.31797156,2335.865709,154.9108087,3689.314151,-813.021034,4338.197423,0
-41.09936938,2359.158776,171.4488132,3717.45266,-791.2761167,4346.584589,0
-32.96991762,2382.469191,155.7202083,3740.239611,-745.1243304,4225.810068,0
-16.76174222,2438.389887,187.6741777,3732.273904,-739.452547,4317.594479,0
-7.894964158,2452.538037,187.7611581,3741.765382,-739.7602603,4319.063226,0
22.40619602,2502.515555,176.4807578,3745.467785,-725.8223791,4343.725705,0
43.34506233,2518.227629,176.062644,3741.489698,-722.3563794,4323.013707,0
118.121301,2705.422584,-280.7823702,4048.616789,0,,
107.2475365,2649.406895,-246.0829798,4047.182248,0,,
167.0313709,2707.992853,-252.0903583,4090.825762,0,,
279.4754131,2734.102298,-196.9084495,4052.593522,0,,
293.7101828,2742.376511,-205.6419871,4057.122374,0,,
307.0922187,2749.619618,-203.7524056,4046.528531,0,,
319.4326364,2756.104744,-200.640265,4047.057509,0,,
321.6699162,2775.972334,-197.406229,4040.320788,0,,
310.4085431,2778.918967,-193.4524463,4034.764626,0,,
300.1066034,2794.224377,-70.50228944,4006.551578,0,,
277.476762,2796.602682,-195.980037,3973.695288,0,,
267.202406,2808.580012,-195.5612361,3949.076448,0,,
233.1713296,2817.60815,-202.6258423,3924.779516,0,,
187.4963743,2829.063291,-206.1995723,3888.525276,0,,
175.6708855,2827.824525,-205.5953685,3864.899592,0,,
175.3905715,2854.291971,-205.7612151,3842.161583,0,,
174.4013035,2876.307905,-201.9181978,3833.058657,0,,
162.7970112,2902.46854,-201.8403092,3820.883758,0,,
174.6894585,2925.201916,-204.5076333,3785.810973,0,,
254.7540486,3237.107868,-402.9013656,3710.936935,0,,
263.8457438,3251.702279,-433.9947434,3701.505267,0,,
-63.88734472,3478.583625,0,,,,
27.16069495,3367.013807,0,,,,
-103.7374145,3379.030204,0,,,,
-172.1285954,3375.873263,0,,,,
-179.0120108,3347.808949,0,,,,
-125.4484241,3318.956658,0,,,,
-128.5734006,3319.268655,0,,,,
-134.0595727,3300.659948,0,,,,
-129.6270988,3293.035058,0,,,,
-128.588342,3294.712444,0,,,,
-33.43419399,3263.91929,0,,,,
-51.26414137,3244.377974,0,,,,
-184.2046362,3151.487021,0,,,,
-210.8566687,3125.086403,0,,,,
-241.6221654,3109.518238,0,,,,
-350.7029595,3029.157138,0,,,,
-365.4954103,3005.556218,0,,,,
-341.3283063,3138.276593,0,,,,
-186.4569421,3183.939764,-795.1571459,2230.761651,0,,
-189.7973134,3176.226303,-801.1404357,2172.571582,0,,
-202.7394978,3163.300915,-811.2044933,2102.859976,0,,
-213.7394664,3155.646661,-844.3191802,2093.672306,0,,
-207.4363165,3158.811004,-842.4095201,2044.143472,0,,
-322.9562405,3120.313904,-750.8704268,1841.209271,0,,
-328.3268565,3118.34064,-737.2674456,1713.832125,0,,
-326.9579576,3116.761926,-703.3471752,1725.491063,0,,
-344.9995076,3094.321466,-647.4367596,1714.162791,0,,
-388.6175585,3127.366114,-643.441423,1731.17349,0,,
-245.5149325,3284.939951,-638.1499528,1663.730992,0,,
-267.919385,3305.492286,-610.4023841,1684.648766,0,,
-270.7343442,3310.360308,-607.5644323,1741.00886,0,,
-575.7618458,1715.496316,0,,,,
-462.9374923,1554.909281,95.16116907,3827.73739,-684.2955052,2884.928932,0
-437.436103,1531.630753,77.24993502,3844.3144,-679.3992043,2893.607354,0
-394.2775172,1478.326632,93.10566616,3853.561942,-665.9091388,2875.742483,0
-349.5280945,1395.395866,93.75986561,3854.544812,-717.1892031,2918.524608,0
-402.7713801,1428.481934,94.67574484,3890.520828,-718.6640855,2918.797962,0
-387.5813653,1464.737189,111.0472934,3907.107198,-718.6640855,2918.797962,0
-280.6807826,1320.499261,112.2377399,3928.570827,-720.3465176,2918.282985,0
-206.7460459,1395.027538,98.44563553,3951.951936,-684.984901,2879.010577,0
-69.1984047,1350.039903,72.27857358,3971.15981,-682.8168488,2875.672131,0
-9.833078662,1371.416993,98.81016788,3966.711322,-677.4054728,2871.457622,0
46.3580955,1386.816193,130.5492406,3955.44112,-677.8314958,2872.895851,0
66.72823172,1401.88628,129.7819194,3944.467916,-678.0507205,2875.197496,0
86.11579108,1409.191328,130.2004582,3943.9533,-650.5083274,2830.28057,0
130.7298555,1425.481146,97.08942384,3958.749626,-638.0742872,2829.217541,0
102.9545821,1493.948244,104.2424538,3969.571711,-634.8119337,2811.540191,0
192.7540936,1585.188175,130.0260671,3946.45939,-607.0848451,2796.217389,0
297.6082783,1539.875293,130.0609453,3939.958172,-550.8346667,2749.707673,0
348.9203404,1640.411647,130.4446059,3955.444774,-526.632472,2744.664689,0
402.7732967,1678.4946,130.0260671,3946.95939,-477.86661,2715.35167,0
437.0936514,1697.332783,130.3748494,3951.44721,-474.9088223,2691.630701,0
467.2149305,1710.540003,130.5143624,3959.442338,-450.518199,2687.75186,0
473.769696,1708.504694,130.7236318,3959.93503,-449.8015159,2679.299923,0
482.9846345,1708.390503,130.2004582,3949.4533,-412.5498115,2678.407398,0
554.2253654,1699.546073,99.68280305,3963.09615,-389.7739829,2682.824557,0
595.0218209,1742.697339,107.3069985,3980.453752,-368.1663317,2699.940106,0
662.9185399,1797.013812,116.5644118,3981.878825,-293.350684,2695.719083,0
680.1135014,1815.560431,116.459777,3980.382479,-401.1982967,2749.464924,0
718.7972587,1857.095999,115.9201743,3979.213905,-329.0340088,2769.906077,0
729.7065319,1879.604396,112.6661283,3978.515617,-266.4878667,2771.068857,0
751.853006,1884.820584,112.6661283,3978.515617,-291.3065865,2878.449013,0
793.0995417,1912.459562,138.2167876,3966.981885,-62.10139078,2793.198677,0
795.5169153,1917.931022,105.4830414,3980.600043,77.58805513,2804.968285,0
806.0221717,1920.281721,0,,,,
816.8870423,1921.320995,0,,,,
829.8051282,1931.154141,0,,,,
840.3134939,1933.26663,0,,,,
836.5414105,1924.56971,0,,,,
861.6667798,1937.101533,0,,,,
855.4665875,1924.558943,0,,,,
866.4914357,1927.83575,0,,,,
867.1603603,1929.724198,0,,,,
874.4836475,1945.593542,0,,,,
875.2839448,1947.970067,0,,,,
860.3670719,1962.236879,383.9126008,3016.299122,136.7973154,3984.949488,0
856.3850459,1953.078846,0,,,,
855.6366359,1951.226371,462.5029338,3045.534326,140.7271992,3982.54084,0
859.6017847,1960.936215,364.2986025,2767.122608,284.4365082,3759.317433,0
859.4773125,1958.812444,367.6922835,2792.900174,277.2906142,3752.27779,0
860.460426,1963.829707,0,,,,
855.8117396,1951.694707,470.8808195,2813.872821,281.9849584,3759.95167,0
859.068501,1956.202021,0,,,,
857.709584,1954.071877,0,,,,
851.2891688,1961.132795,0,,,,
851.4159561,1963.250435,438.30028,3556.906925,0,,
853.2426384,1967.014473,450.0178842,3569.332719,0,,
856.8951407,1974.671081,460.319584,3577.793028,0,,
855.9682417,1996.4504,459.9801843,3595.002244,0,,
858.0039109,2006.42345,459.2146254,3592.825989,0,,
871.7239354,2041.780779,313.2130272,3725.361602,0,,
867.4960944,2060.540736,490.2270951,3656.509619,0,,
861.8255895,2075.7094,471.5119007,3663.366401,0,,
866.7767642,2115.402796,474.3934053,3671.38448,0,,
864.3281371,2109.935737,475.1854071,3688.287749,0,,
853.9911973,2132.426874,483.7402321,3695.193627,0,,
859.5046436,2145.805188,484.5721052,3693.228475,0,,
860.5687682,2176.685676,483.2216646,3698.268065,0,,
841.5426244,2183.750164,480.4978653,3689.857231,0,,
829.1667159,2207.680602,480.966415,3691.564351,0,,
832.9016792,2217.483386,489.9706482,3688.172935,0,,
829.0619842,2206.653167,495.2214139,3692.801551,0,,
833.2692542,2215.753059,501.1157764,3695.705472,0,,
826.5754113,2197.999006,502.588807,3685.232502,0,,
810.3022875,2176.846769,496.5761021,3684.514632,0,,
805.3182562,2163.255063,503.6100262,3676.013467,0,,
800.4278863,2145.904221,510.3503429,3679.798452,0,,
796.9592343,2134.945961,508.1353725,3675.652933,0,,
785.3433189,2101.985475,512.6294782,3679.29716,0,,
796.3186088,2104.296156,510.1593067,3678.624471,0,,
777.5543319,2084.639823,515.0173685,3676.484359,0,,
770.084809,2065.047982,511.187494,3676.72595,0,,
746.5258093,2034.919184,508.4760094,3681.805841,0,,
728.1122666,1991.673356,507.9533161,3677.281934,0,,
677.8328976,1968.569674,506.2523118,3679.660361,0,,
630.1670476,1883.370779,492.5932981,3686.120001,0,,
535.8577347,1699.523606,485.2635071,3686.787863,0,,
556.330408,1751.122207,485.7651037,3684.004486,0,,
492.7373207,1829.656796,469.1460159,3685.019169,0,,
452.0102215,1806.022102,457.6735781,3688.107531,0,,
450.2379948,1742.91134,463.4185957,3689.080399,0,,
438.9323302,1732.691495,461.5722026,3694.47737,0,,
436.1606519,1751.636291,459.4075127,3695.972413,0,,
428.7122722,1726.241679,462.3901255,3702.188745,0,,
393.7679799,1776.664781,469.4483163,3695.994755,0,,
347.7324132,1779.696492,460.4771806,3702.875827,0,,
318.1988109,1768.695216,0,,,,
294.7823836,1776.947442,852.1750626,3465.29304,15.06305031,4047.08431,0
216.8877636,1710.0994,854.3534822,3454.897449,-73.12558297,4189.361843,0
181.8588371,1693.532531,849.2919309,3449.685024,-145.4611023,4165.460967,0
167.455593,1708.297823,849.2919309,3449.685024,-83.89473129,4285.76727,0
145.9706559,1718.087181,856.7052998,3457.74773,-166.4794192,4361.91034,0
135.6894571,1714.244033,852.7856038,3452.997262,-189.731207,4386.997068,0
128.2335322,1718.069907,855.1997343,3461.14723,-189.731207,4386.997068,0
115.0722458,1728.964176,864.4765849,3465.322299,-210.4057549,4439.298371,0
107.799271,1723.666339,871.5668015,3453.633212,-219.3801405,4473.828383,0
107.711173,1732.146578,873.5549089,3460.34495,-219.3801405,4473.828383,0
95.56523978,1760.239142,922.3998749,3418.017897,-238.5252184,4526.294559,0
97.41023792,1777.562953,922.7091752,3418.969942,-238.5252184,4526.294559,0
70.13388113,1811.779391,933.8510609,3405.960361,-247.5297075,4544.731067,0
23.14303901,1882.818161,932.8782848,3400.526189,-235.090713,4564.609405,0
-15.75926444,1940.772876,925.1522806,3372.063129,-246.4883696,4583.710824,0
-35.32367063,2023.691735,925.8516801,3375.49933,-256.1228645,4603.338222,0
-64.20381396,2087.039779,895.3475597,3402.378112,-279.1385242,4614.932506,0
-99.36689713,2121.872239,888.286534,3397.436707,-275.7414509,4616.023673,0
-143.263033,2171.627582,880.7909274,3384.196275,-270.1125492,4644.277113,0
-158.3464415,2199.610232,877.994572,3374.934887,-263.6920938,4648.073939,0
-186.2984525,2220.875034,870.2172432,3365.237722,-265.8951206,4644.982004,0
-206.1817844,2238.322075,861.1600206,3372.730215,-256.7019056,4649.957086,0
-193.3319291,2257.610145,883.132325,3331.622882,-263.3915418,4646.608252,0
-186.8895371,2303.356547,881.2239595,3324.888496,-251.5107748,4653.868884,0
-238.4278124,2380.061044,880.9581754,3323.407725,-210.8794061,4643.630306,0
-304.6689483,2470.412923,880.8822553,3321.876966,-215.4487151,4631.522329,0
-338.6602322,2538.498619,888.0614587,3348.417191,-207.8224123,4635.740085,0
-356.447124,2569.725668,892.491363,3362.758359,-212.0709344,4626.931988,0
-386.6516829,2610.784718,897.2418754,3380.11661,-205.3348865,4634.04673,0
-402.0964953,2629.982749,841.5687625,3390.946301,-220.7285146,4630.050548,0
-403.7361663,2640.334511,818.9585745,3387.62204,-229.6085553,4627.518435,0
-429.3898702,2657.011328,818.7251291,3386.64967,-229.6085553,4627.518435,0
-432.5561394,2665.099742,802.6081971,3371.982726,-175.187372,4590.935419,0
-451.6828876,2708.188721,798.0738063,3367.271601,-182.0291116,4583.939548,0
-452.0598112,2710.150426,761.248806,3331.899489,-180.166744,4571.117251,0
-478.1252358,2726.451337,739.508272,3321.176042,-172.3541587,4566.734676,0
-506.9106316,2768.740444,711.6636836,3223.371733,-160.0622234,4540.363038,0
-529.1406204,2836.317443,709.6555138,3213.063637,-123.4048154,4502.626443,0
-598.7019071,2942.713888,676.0722222,3193.218978,-122.8377368,4481.637293,0
-598.5025391,2941.733963,675.6494405,3191.775566,-154.2889363,4488.109093,0
-620.2005737,2917.814293,686.8225341,3375.840607,-146.9123551,4457.115408,0
-620.8243088,2920.748736,630.851987,3186.379089,-146.9123551,4457.115408,0
-648.0034121,3021.081201,626.4692323,3162.276835,-112.6630757,4389.902098,0
-680.5237952,3061.775698,604.9067937,3124.391305,-84.12529669,4347.266326,0
-712.3040894,3102.908612,588.8034368,3113.841944,-36.39837956,4170.841181,0
-711.9666628,3101.447057,586.7397861,3101.007692,-36.38092649,4168.841257,0
-759.1650744,3128.592568,541.6334492,3076.277943,18.21250608,4136.475297,0
-758.7661779,3137.322081,504.5294432,3001.999167,68.68497599,4072.938621,0
-759.8543479,3159.322683,444.377782,2922.392951,49.09381274,4039.895398,0
-762.1888016,3169.046383,391.4677245,2871.005287,49.18107477,4034.89616,0
-767.8394156,3151.025282,0,,,,0
-782.8846316,3153.666576,0,,,,0
-807.7868708,3191.834081,0,,,,0
-866.2949144,3289.724669,-21.0920363,2416.907968,0,,0
-881.4716337,3338.426242,0,,,,0
-915.8993971,3397.874934,0,,,,0
-953.395682,3461.99317,102.1524264,2486.421514,208.4707087,3883.434846,0
-962.1576548,3492.216465,-209.7460023,2345.454307,223.633278,3857.861726,0
-977.3881449,3489.254898,-288.3428665,2348.364195,241.7363437,3851.458493,0
-996.6889424,3497.581137,-418.834512,2193.985588,242.3896914,3858.425282,0
-1020.221546,3512.697747,-475.0611222,2183.602518,241.827694,3850.451132,0
-1003.383556,3531.22726,-551.2957483,2188.644244,255.9752592,3838.829967,0
-1036.971642,3543.214283,-615.9842114,2191.693002,256.5462137,3852.310127,0
-1087.925358,3567.191297,-699.8072879,2193.427243,239.9076336,3843.066682,0
-1075.80179,3569.832455,-774.688166,2192.470284,259.243889,3853.949635,0
-1085.086664,3568.217599,-816.0716102,2184.873717,241.1534144,3833.142688,0
-1051.789059,3535.442444,-858.1371902,2183.72033,242.1858416,3842.590962,0
-1015.243785,3516.139372,-900.6450546,2277.726927,326.4423208,3547.162706,0
-1014.713164,3514.732027,-990.8031962,2303.823448,327.6795919,3561.10465,0
-1012.603911,3508.579018,-1040.831306,2316.422282,312.4533378,3571.357993,0
-1013.853208,3511.859618,-1148.89654,2469.433981,300.879767,3622.159834,0
-1029.298685,3512.592974,-1176.043317,2516.259576,301.2932679,3624.633494,0
-1129.046118,3332.734588,-1013.015973,2172.419766,382.1560617,3635.972049,0
-1132.326776,3342.651158,-1022.313575,2192.358537,287.8208308,3662.448614,0
-1135.496612,3351.750651,-1034.146886,2217.735155,274.8071987,3712.606293,0
-1129.74288,3356.383921,-1023.462923,2245.784417,276.7730105,3745.034623,0
-1139.561909,3384.081109,-1040.880039,2284.00279,198.9300369,3983.346051,0
-1144.631539,3389.147498,-1039.212123,2334.108644,253.6062996,3985.082417,0
-1144.321929,3393.331641,-1048.567066,2355.12019,254.0855284,3990.059398,0
-1022.489161,3548.370763,-1227.360359,2769.081244,238.6764803,4002.019424,0
-1022.716905,3547.265792,-1228.706004,2801.698583,224.9948415,4043.283438,0
-990.8422352,3550.595546,-1243.346939,2830.363444,209.4194669,4063.488898,0
-996.520049,3569.76315,-1232.627694,2858.53907,213.7400453,4078.40302,0
-978.0071512,3566.100036,-1223.419151,2862.746151,238.6997896,3902.707062,0
-968.487102,3593.507099,-1204.572821,2882.253816,207.4597305,3958.567476,0
-961.248352,3631.027329,-1215.706847,2895.645136,138.5859014,3968.580974,0
-1069.115554,3269.484503,0,,,,0
-1077.032552,3270.720903,110.6720252,4123.387592,0,,0
-1037.29942,3264.617736,93.41091804,4124.461767,0,,0
-1009.449357,3254.75783,92.93110478,4104.972236,0,,0
-1221.831584,2904.406925,-333.7988774,3845.431533,0,,0
-1218.619581,2884.186184,-334.2425534,3848.103182,0,,0
-1216.559245,2879.086673,-334.3421584,3843.843454,0,,0
-1219.75827,2881.439461,-333.4795376,3839.170045,0,,0
-1209.440521,2875.936414,-333.7842916,3836.139465,0,,0
-1207.192882,2870.373311,-329.3844221,3844.469823,0,,0
-1226.08868,2865.584215,-328.2367981,3847.770455,0,,0
-1220.377257,2866.960278,-319.8993569,3838.206441,0,,0
-1220.759941,2867.884158,-318.9741003,3839.294516,0,,0
-1222.718389,2859.381664,-319.3108043,3839.995546,0,,0
-1214.000012,2858.792322,-319.2697838,3842.249031,0,,0
-1227.205004,2861.59913,-320.7730081,3849.585722,0,,0
-1211.962298,2870.905406,-319.8110799,3839.942994,0,,0
-1210.162101,2867.556307,-321.1431528,3850.319741,0,,0
-1206.592912,2864.254976,-321.3074519,3844.559694,0,,0
-1210.662263,2851.978416,-331.2013716,3857.072616,0,,0
-1208.817415,2856.212168,-330.4220178,3848.617584,0,,0
-1205.071349,2846.94033,-331.5436984,3855.052912,0,,0
-1202.931454,2846.043859,-332.406204,3873.362262,0,,0
-1205.968086,2851.359809,-327.754805,3869.60721,0,,0
-1207.097562,2846.051061,-326.7111717,3867.84757,0,,0
-1210.50884,2841.374072,-328.5031365,3876.197512,0,,0
-1202.264548,2837.368979,-329.1855754,3878.332309,0,,0
-1202.303384,2829.811653,-327.2699053,3883.002653,0,,0
-1190.624963,2832.855915,-328.8029306,3893.854614,0,,0
-1181.055614,2824.303126,-322.8769851,3916.637201,0,,0
-1183.187604,2825.218237,-193.4307959,3963.797131,0,,0
-1129.366651,2781.513611,-210.1255391,3992.054552,0,,0
-1117.082587,2781.886953,-217.6557614,4037.583697,0,,0
-1090.456237,2776.677395,0,,,,0
-1078.851619,2779.146735,0,,,,0
-1059.129842,2758.403301,0,,,,0
-1046.964775,2757.139144,0,,,,0
-957.2299915,2730.22392,0,,,,0
-921.8636603,2723.964785,0,,,,0
-890.4393483,2728.149223,74.44062647,4105.700634,-917.2547962,4108.705367,0
-888.3740016,2721.49772,74.61512395,4110.197588,-933.0049292,4133.258934,0
-867.7889509,2710.559348,2.42E-13,3954,-933.0049292,4133.258934,0
-848.6350598,2703.183979,2.42E-13,3955,-932.3025529,4150.822965,0
-804.1998612,2693.434918,2.40E-13,3926,-948.1473146,4158.473458,0
-769.04939,2659.118389,2.42E-13,3945,-939.3713967,4163.198389,0
-731.3981335,2637.611195,-443.8334281,4021.101328,-1019.222459,4245.367072,0
-718.1953137,2628.371679,0,,,,0
-686.6083593,2610.509766,34.54835404,3958.849253,-932.1422258,4148.220924,0
-670.5243752,2601.761111,-41.17458263,4216.158957,-929.9030529,4155.713917,0
-655.7102404,2592.219824,-98.71067361,4244.846125,-930.9297369,4155.785408,0
-654.8565045,2585.246959,-99.38677411,4260.331373,-935.4939197,4155.957298,0
-652.9415872,2582.12465,-120.2418595,4283.851356,-928.9712671,4166.567452,0
-626.0170756,2571.347511,-510.4894651,4214.20173,0,,
-623.2897301,2564.822973,-511.2310459,4217.118342,0,,
-621.2409251,2561.722031,-510.7180607,4219.170157,0,,
-621.6776543,2565.202567,-521.2434025,4239.717621,0,,
-620.3676816,2560.903833,-530.8488697,4240.962383,0,,
-617.6535195,2547.209448,-530.1890027,4238.768813,0,,
-620.186162,2556.339383,-519.7562384,4240.337071,0,,
-618.9232976,2554.589107,-520.1394192,4242.548667,0,,
-621.0259101,2559.72502,-529.9727155,4254.967032,0,,
-625.7079385,2535.512187,-530.5400577,4255.136459,0,,
-636.1088918,2527.765825,-529.8225887,4253.456368,0,,
-630.5611957,2506.056684,-528.329272,4246.868356,0,,
-623.5006131,2490.868852,-528.5773271,4250.337656,0,,
-745.7925443,2558.950721,-550.4156565,4273.956133,0,,
-722.649881,2437.569478,-552.3072565,4259.24915,0,,
-711.2536308,2350.610141,-548.921905,4247.627472,0,,
-612.9753628,2247.085209,-550.4985552,4248.727399,0,,
-720.6777975,2162.153763,-543.3140637,4224.386405,0,,
-665.7167398,2138.523572,-562.7922402,4220.289929,0,,
-684.4307529,2124.1042,-550.1582584,4199.555385,0,,
-682.9177238,2125.65167,-543.8193873,4191.708942,0,,
-711.5931072,2146.907398,-506.5971949,4156.828428,0,,
-712.3870298,2116.999927,-516.6986898,4148.992095,0,,
-717.7887316,2135.7,-503.2857729,4138.901327,0,,
-717.1442499,2135.394732,-490.5030068,4129.115363,0,,
-725.5680729,2126.485551,-493.1311416,4114.320433,0,,
-729.8038621,2137.153906,-479.00841,4076.935979,0,,
-728.0200118,2132.495307,-484.3159277,4050.149767,0,,
-729.2016215,2131.95414,-472.268569,4003.228718,0,,
-730.764546,2135.636159,-465.4287455,3965.270654,0,,
-731.1856565,2138.131487,-464.9172046,3944.264826,0,,
-735.6679502,2151.363559,-460.5027366,3904.425649,0,,
-730.8769246,2138.239301,-468.4619287,3839.626633,0,,
-735.7094437,2150.292115,-457.5831344,3789.613015,0,,
-735.2569662,2149.393173,-455.8409143,3757.232148,0,,
-738.4951938,2159.360353,-451.6384329,3723.041237,0,,
-740.52171,2161.295048,-600.7192298,3577.533165,0,,
-727.3419251,2159.277433,-452.2653421,3635.259295,0,,
-728.963298,2164.521893,-449.7870267,3598.938938,0,,
-729.5518972,2165.374267,-422.219799,3545.536938,0,,
-731.6399675,2169.402986,-419.6614657,3507.099511,0,,
-732.7361946,2174.300747,-420.9750183,3488.269721,0,,
-735.2709418,2181.340796,-403.1259641,3465.297237,0,,
-735.2684393,2181.86918,-401.252389,3450.155445,0,,
-234.0272028,3504.646685,0,,,,
-222.7647008,3484.448021,0,,,,
-197.58306,3464.774552,0,,,,
-195.8443722,3450.600031,0,,,,
-182.2527698,3419.139064,0,,,,
-165.5564608,3353.963911,0,,,,
-471.7454977,2763.151834,0,,,,
-472.1841526,2738.332782,0,,,,
-473.0890989,2736.216157,0,,,,
-477.7169545,2710.959741,0,,,,
-483.5812712,2705.930317,0,,,,
-482.1812657,2698.210324,0,,,,
-485.6002767,2691.54407,0,,,,
-474.0139635,2686.000566,0,,,,
-471.9983425,2684.105617,0,,,,
-542.4423304,2586.275141,0,,,,
-541.8680363,2587.951354,0,,,,
-540.3544999,2587.203241,0,,,,
-540.4132537,2585.237961,0,,,,
-537.4060362,2601.157116,0,,,,
-523.1363388,2507.933963,0,,,,
-524.0438605,2503.745431,0,,,,
-526.7855606,2497.789623,0,,,,
-528.6834806,2501.470377,0,,,,
-532.9784874,2495.158537,0,,,,
-833.517119,3143.768616,0,,,,
-849.3802368,3145.857035,-260.82677,2502.874819,0,,
-871.4789265,3162.321211,-260.0630392,2503.446786,0,,
-867.5087419,3161.833734,-259.204946,2495.920861,0,,
-848.0407614,3173.17658,-259.8027331,2506.014383,0,,
-857.1358925,3201.439084,0,,,,
-856.1404963,3201.343238,0,,,,
-859.8829968,3215.257222,0,,,,
-846.802794,3227.760729,0,,,,
-853.8891972,3255.435812,0,,,,
-843.1365553,3268.408244,0,,,,
